
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# Contour 0, label:        0
-0.585859 -0.620299  0 
-0.606234 -0.618619  0 
-0.626263 -0.616957  0 
-0.637627 -0.614615  0 
-0.656929 -0.610611  0 
-0.666667 -0.608577  0 
-0.672436 -0.606607  0 
-0.684081 -0.602603  0 
-0.695649 -0.598599  0 
-0.707071 -0.594619  0 
-0.70712 -0.594595  0 
-0.715201 -0.590591  0 
-0.723228 -0.586587  0 
-0.731201 -0.582583  0 
-0.739119 -0.578579  0 
-0.746982 -0.574575  0 
-0.747475 -0.574322  0 
-0.753066 -0.570571  0 
-0.758991 -0.566567  0 
-0.764875 -0.562563  0 
-0.770717 -0.558559  0 
-0.776517 -0.554555  0 
-0.782276 -0.550551  0 
-0.787879 -0.546626  0 
-0.78797 -0.546547  0 
-0.792515 -0.542543  0 
-0.797027 -0.538539  0 
-0.801506 -0.534535  0 
-0.805951 -0.530531  0 
-0.810362 -0.526527  0 
-0.81474 -0.522523  0 
-0.819085 -0.518519  0 
-0.823397 -0.514515  0 
-0.827675 -0.510511  0 
-0.828283 -0.509937  0 
-0.83129 -0.506507  0 
-0.834772 -0.502503  0 
-0.838227 -0.498498  0 
-0.841654 -0.494494  0 
-0.845053 -0.49049  0 
-0.848425 -0.486486  0 
-0.851769 -0.482482  0 
-0.855085 -0.478478  0 
-0.858374 -0.474474  0 
-0.861635 -0.47047  0 
-0.864869 -0.466466  0 
-0.868075 -0.462462  0 
-0.868687 -0.461691  0 
-0.870859 -0.458458  0 
-0.873525 -0.454454  0 
-0.876168 -0.45045  0 
-0.878788 -0.446446  0 
-0.881385 -0.442442  0 
-0.883958 -0.438438  0 
-0.886507 -0.434434  0 
-0.889034 -0.43043  0 
-0.891536 -0.426426  0 
-0.894016 -0.422422  0 
-0.896472 -0.418418  0 
-0.898905 -0.414414  0 
-0.901314 -0.41041  0 
-0.9037 -0.406406  0 
-0.906062 -0.402402  0 
-0.908401 -0.398398  0 
-0.909091 -0.397206  0 
-0.910492 -0.394394  0 
-0.912467 -0.39039  0 
-0.914421 -0.386386  0 
-0.916356 -0.382382  0 
-0.91827 -0.378378  0 
-0.920165 -0.374374  0 
-0.922039 -0.37037  0 
-0.923893 -0.366366  0 
-0.925726 -0.362362  0 
-0.92754 -0.358358  0 
-0.929333 -0.354354  0 
-0.931107 -0.35035  0 
-0.93286 -0.346346  0 
-0.934593 -0.342342  0 
-0.936306 -0.338338  0 
-0.937998 -0.334334  0 
-0.939671 -0.33033  0 
-0.941323 -0.326326  0 
-0.942956 -0.322322  0 
-0.944568 -0.318318  0 
-0.94616 -0.314314  0 
-0.947732 -0.31031  0 
-0.949283 -0.306306  0 
-0.949495 -0.305753  0 
-0.950648 -0.302302  0 
-0.951968 -0.298298  0 
-0.953271 -0.294294  0 
-0.954556 -0.29029  0 
-0.955824 -0.286286  0 
-0.957074 -0.282282  0 
-0.958306 -0.278278  0 
-0.959521 -0.274274  0 
-0.960718 -0.27027  0 
-0.961897 -0.266266  0 

 1.69753  1.78779  0 
 1.69941  1.79179  0 
 1.70129  1.7958  0 
 1.70317  1.7998  0 
 1.70506  1.8038  0 
 1.70696  1.80781  0 
 1.70885  1.81181  0 
 1.71075  1.81582  0 
 1.71266  1.81982  0 
 1.71457  1.82382  0 
 1.71648  1.82783  0 
 1.71717  1.82927  0 
 1.71834  1.83183  0 
 1.72016  1.83584  0 
 1.72199  1.83984  0 
 1.72382  1.84384  0 
 1.72565  1.84785  0 
 1.72749  1.85185  0 
 1.72933  1.85586  0 
 1.73118  1.85986  0 
 1.73303  1.86386  0 
 1.73489  1.86787  0 
 1.73675  1.87187  0 
 1.73861  1.87588  0 
 1.74048  1.87988  0 
 1.74235  1.88388  0 
 1.74422  1.88789  0 
 1.7461  1.89189  0 
 1.74798  1.8959  0 
 1.74987  1.8999  0 
 1.75176  1.9039  0 
 1.75365  1.90791  0 
 1.75555  1.91191  0 
 1.75746  1.91592  0 
 1.75758  1.91617  0 
 1.75927  1.91992  0 
 1.76109  1.92392  0 
 1.76291  1.92793  0 
 1.76473  1.93193  0 
 1.76655  1.93594  0 
 1.76838  1.93994  0 
 1.77022  1.94394  0 
 1.77205  1.94795  0 
 1.77389  1.95195  0 
 1.77574  1.95596  0 
 1.77759  1.95996  0 
 1.77944  1.96396  0 
 1.7813  1.96797  0 
 1.78316  1.97197  0 
 1.78502  1.97598  0 
 1.78689  1.97998  0 
 1.78876  1.98398  0 
 1.79063  1.98799  0 
 1.79251  1.99199  0 
 1.7944  1.996  0 
 1.79628  2  0 

 1.51991  1.41141  0 
 1.52178  1.41542  0 
 1.52365  1.41942  0 
 1.52552  1.42342  0 
 1.5274  1.42743  0 
 1.52929  1.43143  0 
 1.53118  1.43544  0 
 1.53307  1.43944  0 
 1.53497  1.44344  0 
 1.53688  1.44745  0 
 1.53879  1.45145  0 
 1.54071  1.45546  0 
 1.54263  1.45946  0 
 1.54456  1.46346  0 
 1.54649  1.46747  0 
 1.54843  1.47147  0 
 1.55037  1.47548  0 
 1.55232  1.47948  0 
 1.55427  1.48348  0 
 1.55556  1.4861  0 
 1.55619  1.48749  0 
 1.55804  1.49149  0 
 1.5599  1.4955  0 
 1.56176  1.4995  0 
 1.56362  1.5035  0 
 1.56549  1.50751  0 
 1.56736  1.51151  0 
 1.56924  1.51552  0 
 1.57113  1.51952  0 
 1.57302  1.52352  0 
 1.57491  1.52753  0 
 1.57681  1.53153  0 
 1.57871  1.53554  0 
 1.58062  1.53954  0 
 1.58254  1.54354  0 
 1.58446  1.54755  0 
 1.58638  1.55155  0 
 1.58831  1.55556  0 
 1.59024  1.55956  0 
 1.59218  1.56356  0 
 1.59413  1.56757  0 
 1.59596  1.57133  0 
 1.59607  1.57157  0 
 1.59791  1.57558  0 
 1.59976  1.57958  0 
 1.60161  1.58358  0 
 1.60347  1.58759  0 
 1.60533  1.59159  0 
 1.6072  1.5956  0 
 1.60907  1.5996  0 
 1.61095  1.6036  0 
 1.61283  1.60761  0 
 1.61471  1.61161  0 
 1.6166  1.61562  0 
 1.6185  1.61962  0 
 1.6204  1.62362  0 
 1.6223  1.62763  0 
 1.62421  1.63163  0 
 1.62612  1.63564  0 
 1.62804  1.63964  0 
 1.62997  1.64364  0 
 1.63189  1.64765  0 
 1.63383  1.65165  0 
 1.63576  1.65566  0 
 1.63636  1.65689  0 
 1.63763  1.65966  0 
 1.63947  1.66366  0 
 1.64131  1.66767  0 
 1.64316  1.67167  0 
 1.64502  1.67568  0 
 1.64687  1.67968  0 
 1.64874  1.68368  0 
 1.6506  1.68769  0 
 1.65247  1.69169  0 
 1.65435  1.6957  0 
 1.65623  1.6997  0 
 1.65811  1.7037  0 
 1.66  1.70771  0 
 1.66189  1.71171  0 
 1.66379  1.71572  0 
 1.66569  1.71972  0 
 1.6676  1.72372  0 
 1.66951  1.72773  0 
 1.67142  1.73173  0 
 1.67334  1.73574  0 
 1.67527  1.73974  0 
 1.67677  1.74286  0 
 1.67717  1.74374  0 
 1.679  1.74775  0 
 1.68084  1.75175  0 
 1.68268  1.75576  0 
 1.68452  1.75976  0 
 1.68636  1.76376  0 
 1.68822  1.76777  0 
 1.69007  1.77177  0 
 1.69193  1.77578  0 
 1.69379  1.77978  0 
 1.69566  1.78378  0 
 1.69753  1.78779  0 

 1.34278  1.03904  0 
 1.3447  1.04304  0 
 1.34663  1.04705  0 
 1.34857  1.05105  0 
 1.35052  1.05506  0 
 1.35247  1.05906  0 
 1.35354  1.06123  0 
 1.35437  1.06306  0 
 1.3562  1.06707  0 
 1.35803  1.07107  0 
 1.35988  1.07508  0 
 1.36173  1.07908  0 
 1.36358  1.08308  0 
 1.36545  1.08709  0 
 1.36732  1.09109  0 
 1.3692  1.0951  0 
 1.37108  1.0991  0 
 1.37297  1.1031  0 
 1.37487  1.10711  0 
 1.37678  1.11111  0 
 1.37869  1.11512  0 
 1.38061  1.11912  0 
 1.38253  1.12312  0 
 1.38447  1.12713  0 
 1.38641  1.13113  0 
 1.38835  1.13514  0 
 1.39031  1.13914  0 
 1.39227  1.14314  0 
 1.39394  1.14655  0 
 1.39421  1.14715  0 
 1.39605  1.15115  0 
 1.3979  1.15516  0 
 1.39975  1.15916  0 
 1.40161  1.16316  0 
 1.40348  1.16717  0 
 1.40535  1.17117  0 
 1.40723  1.17518  0 
 1.40912  1.17918  0 
 1.41101  1.18318  0 
 1.41291  1.18719  0 
 1.41481  1.19119  0 
 1.41672  1.1952  0 
 1.41864  1.1992  0 
 1.42056  1.2032  0 
 1.42249  1.20721  0 
 1.42443  1.21121  0 
 1.42637  1.21522  0 
 1.42832  1.21922  0 
 1.43028  1.22322  0 
 1.43224  1.22723  0 
 1.43421  1.23123  0 
 1.43434  1.2315  0 
 1.43607  1.23524  0 
 1.43792  1.23924  0 
 1.43978  1.24324  0 
 1.44164  1.24725  0 
 1.44351  1.25125  0 
 1.44539  1.25526  0 
 1.44727  1.25926  0 
 1.44916  1.26326  0 
 1.45106  1.26727  0 
 1.45296  1.27127  0 
 1.45486  1.27528  0 
 1.45678  1.27928  0 
 1.4587  1.28328  0 
 1.46062  1.28729  0 
 1.46255  1.29129  0 
 1.46449  1.2953  0 
 1.46643  1.2993  0 
 1.46838  1.3033  0 
 1.47033  1.30731  0 
 1.4723  1.31131  0 
 1.47426  1.31532  0 
 1.47475  1.3163  0 
 1.47614  1.31932  0 
 1.478  1.32332  0 
 1.47986  1.32733  0 
 1.48172  1.33133  0 
 1.48359  1.33534  0 
 1.48547  1.33934  0 
 1.48735  1.34334  0 
 1.48924  1.34735  0 
 1.49114  1.35135  0 
 1.49304  1.35536  0 
 1.49494  1.35936  0 
 1.49685  1.36336  0 
 1.49877  1.36737  0 
 1.50069  1.37137  0 
 1.50262  1.37538  0 
 1.50455  1.37938  0 
 1.50649  1.38338  0 
 1.50844  1.38739  0 
 1.51039  1.39139  0 
 1.51234  1.3954  0 
 1.5143  1.3994  0 
 1.51515  1.40113  0 
 1.5162  1.4034  0 
 1.51806  1.40741  0 
 1.51991  1.41141  0 

 1.17195  0.662663  0 
 1.17366  0.666667  0 
 1.17537  0.670671  0 
 1.1771  0.674675  0 
 1.17884  0.678679  0 
 1.18059  0.682683  0 
 1.18234  0.686687  0 
 1.18411  0.690691  0 
 1.18589  0.694695  0 
 1.18768  0.698699  0 
 1.18948  0.702703  0 
